ID,Category,genre
1485640,rock,dark-rock
1485640,rock,dark-rock
1485639,Pop,pop
1485639,rock,rock
1485630,Pop,pop
1485630,rock,rock
1485625,Electronic,psychedelic/acid/goa
1485625,Electronic,chillout/ambient
1485625,Electronic,trance/techno
1485625,Electronic,trance/techno
1485621,rock,hardcore
1485621,rock,rock
1485616,rock,rock
1485616,Electronic,chillout/ambient
1485616,Electronic,chillout/ambient
1485606,Electronic,trance/techno
1485604,rock,hardcore
1485603,rock,hardcore
1485602,rock,hardcore
1485601,rock,hardcore
1485600,rock,hardcore
1485599,rock,hardcore
1485598,Electronic,trance/techno
1485597,Electronic,trance/techno
1485587,Hip-hop,funk
1485587,Other,soul
1485587,rock,rock
1485578,Electronic,chillout/ambient
1485578,Electronic,trance/techno
1485578,Electronic,dubstep
1485578,Electronic,trance/techno
1485578,Electronic,chillout/ambient
1485570,Electronic,trance/techno
1485570,Pop,dance
1485566,Pop,dance
1485565,Pop,dance
1485564,Other,reggae
1485563,Pop,dance
1485562,Pop,dance
1485561,Other,ost
1485560,Other,reggae
1485559,Other,ost
1485558,Other,jazz
1485557,Other,ost
1485556,Pop,dance
1485555,Other,ost
1485554,Electronic,electronic
1485553,Electronic,electronic
1485552,Electronic,house
1485551,Pop,dance
1485550,Electronic,house
1485549,Electronic,house
1485548,Electronic,house
1485547,Electronic,trance/techno
1485546,Electronic,house
1485545,Pop,dance
1485544,Pop,pop
1485543,Pop,dance
1485542,Other,reggae
1485541,Electronic,trance/techno
1485540,Pop,dance
1485539,Pop,dance
1485528,rock,rock
1485528,rock,rock
1485521,rock,dark-rock
1485521,rock,dark-rock
1485521,rock,dark-rock
1485512,Electronic,psychedelic/acid/goa
1485512,Electronic,psychedelic/acid/goa
1485508,Electronic,psychedelic/acid/goa
1485508,Electronic,psychedelic/acid/goa
1485508,rock,rock
1485508,Electronic,trance/techno
1485505,rock,dark-rock
1485505,rock,dark-rock
1485505,rock,dark-rock
1485500,Electronic,psychedelic/acid/goa
1485500,Electronic,psychedelic/acid/goa
1485500,Electronic,trance/techno
1485500,Electronic,chillout/ambient
1485497,Electronic,psychedelic/acid/goa
1485497,Electronic,psychedelic/acid/goa
1485497,Electronic,psychedelic/acid/goa
1485497,Electronic,trance/techno
1485495,Electronic,chillout/ambient
1485495,rock,dark-rock
1485490,Electronic,psychedelic/acid/goa
1485490,Electronic,psychedelic/acid/goa
1485488,Electronic,psychedelic/acid/goa
1485488,Electronic,psychedelic/acid/goa
1485486,Electronic,psychedelic/acid/goa
1485486,Electronic,psychedelic/acid/goa
1485486,Electronic,trance/techno
1485483,Pop,pop
1485483,rock,rock
1485483,Pop,dance
1485483,Other,soul
1485482,Electronic,chillout/ambient
1485482,Electronic,chillout/ambient
1485482,Electronic,dubstep
1485480,Electronic,psychedelic/acid/goa
1485480,Electronic,psychedelic/acid/goa
1485479,Pop,pop
1485479,rock,rock
1485479,Pop,dance
1485479,Other,soul
1485478,Electronic,psychedelic/acid/goa
1485478,Electronic,psychedelic/acid/goa
1485476,Hip-hop,rnb
1485476,Other,swing
1485476,Pop,pop
1485476,Hip-hop,rap
1485475,Electronic,psychedelic/acid/goa
1485475,Electronic,psychedelic/acid/goa
1485475,Electronic,trance/techno
1485473,rock,hardcore
1485473,rock,rock
1485472,Pop,pop
1485472,rock,rock
1485472,Pop,dance
1485472,Other,soul
1485471,Electronic,psychedelic/acid/goa
1485471,Electronic,psychedelic/acid/goa
1485470,Electronic,psychedelic/acid/goa
1485470,Electronic,psychedelic/acid/goa
1485470,Electronic,psychedelic/acid/goa
1485470,Electronic,trance/techno
1485469,Pop,pop
1485469,rock,rock
1485469,Pop,dance
1485469,Other,soul
1485468,Pop,pop
1485468,rock,rock
1485468,Pop,dance
1485468,Other,soul
1485466,Pop,pop
1485466,rock,rock
1485466,Pop,dance
1485466,Other,soul
1485464,Pop,pop
1485464,rock,rock
1485464,Pop,dance
1485464,Other,soul
1485460,Electronic,house
1485460,Pop,dance
1485459,Electronic,psychedelic/acid/goa
1485459,Electronic,psychedelic/acid/goa
1485458,Pop,pop
1485458,rock,rock
1485458,Pop,dance
1485458,Other,soul
1485456,Electronic,electronic
1485456,Electronic,house
1485455,Electronic,psychedelic/acid/goa
1485455,Electronic,psychedelic/acid/goa
1485455,Electronic,trance/techno
1485453,Electronic,chillout/ambient
1485453,Electronic,chillout/ambient
1485453,Electronic,dubstep
1485452,Pop,pop
1485452,rock,rock
1485452,Pop,dance
1485452,Other,soul
1485451,Pop,pop
1485451,rock,rock
1485451,Pop,dance
1485451,Other,soul
1485439,Electronic,psychedelic/acid/goa
1485439,Electronic,psychedelic/acid/goa
1485439,Electronic,psychedelic/acid/goa
1485439,Electronic,trance/techno
1485438,Electronic,electronic
1485436,Pop,dance
1485436,Pop,europop
1485436,Electronic,trance/techno
1485424,Electronic,psychedelic/acid/goa
1485424,Electronic,psychedelic/acid/goa
1485424,Electronic,psychedelic/acid/goa
1485424,Electronic,trance/techno
1485422,Electronic,psychedelic/acid/goa
1485422,Electronic,psychedelic/acid/goa
1485422,rock,rock
1485422,Electronic,trance/techno
1485416,Electronic,electronic
1485412,Electronic,electronic
1485406,rock,dark-rock
1485406,rock,dark-rock
1485406,rock,dark-rock
1485404,Electronic,house
1485404,Electronic,house
1485404,Electronic,house
1485403,Electronic,trance/techno
1485402,Electronic,house
1485402,Electronic,house
1485402,Electronic,house
1485402,Electronic,chillout/ambient
1485401,Electronic,trance/techno
1485400,Electronic,house
1485400,Electronic,house
1485400,Electronic,house
1485400,Electronic,trance/techno
1485400,Electronic,house
1485398,Electronic,trance/techno
1485398,Electronic,chillout/ambient
1485397,Electronic,trance/techno
1485396,Electronic,house
1485396,Electronic,trance/techno
1485396,Electronic,house
1485395,Electronic,house
1485395,rock,rock
1485395,Electronic,house
1485394,Electronic,house
1485394,rock,rock
1485394,Electronic,house
1485386,Pop,pop
1485386,Pop,synthpop
1485386,Pop,pop
1485386,Pop,europop
1485371,rock,dark-rock
1485355,Electronic,electronic
1485355,Electronic,trance/techno
1485355,Electronic,dubstep
1485355,Electronic,drum'n'bass
1485355,Electronic,drum'n'bass
1485355,Electronic,chillout/ambient
1485353,Electronic,psychedelic/acid/goa
1485353,rock,rock
1485353,Electronic,trance/techno
1485353,Electronic,psychedelic/acid/goa
1485348,rock,hardcore
1485348,rock,punk
1485345,Pop,indie
1485345,rock,rock
1485333,Electronic,house
1485333,Electronic,house
1485333,Electronic,house
1485333,Electronic,house
1485333,Electronic,house
1485310,rock,punk
1485310,rock,punk
1485306,rock,rock
1485305,Electronic,electronic
1485293,Electronic,drum'n'bass
1485293,Electronic,drum'n'bass
1485290,Pop,pop
1485289,Electronic,drum'n'bass
1485289,Electronic,drum'n'bass
1485287,Hip-hop,hip-hop
1485287,Hip-hop,hip-hop
1485283,Electronic,trance/techno
1485283,rock,rock
1485283,Pop,europop
1485283,Electronic,house
1485281,Electronic,drum'n'bass
1485281,Electronic,drum'n'bass
1485267,rock,dark-rock
1485267,rock,dark-rock
1485267,rock,hardcore
1485260,Electronic,drum'n'bass
1485260,Electronic,drum'n'bass
1485257,Electronic,drum'n'bass
1485257,Electronic,drum'n'bass
1485253,Electronic,house
1485252,Electronic,house
1485251,Electronic,house
1485250,Electronic,house
1485249,Electronic,house
1485248,Electronic,trance/techno
1485247,Pop,dance
1485246,Electronic,electronic
1485245,Electronic,drum'n'bass
1485245,Electronic,drum'n'bass
1485244,Electronic,house
1485243,Electronic,trance/techno
1485242,Electronic,house
1485241,Electronic,house
1485240,Electronic,house
1485239,Electronic,house
1485238,Electronic,trance/techno
1485236,Electronic,house
1485235,Electronic,house
1485234,Electronic,electronic
1485233,Electronic,house
1485232,Electronic,house
1485231,Electronic,house
1485230,Pop,dance
1485229,Electronic,electronic
1485228,Electronic,trance/techno
1485227,Pop,dance
1485226,Electronic,trance/techno
1485225,Electronic,trance/techno
1485224,Electronic,house
1485223,Electronic,trance/techno
1485222,Electronic,house
1485221,Electronic,trance/techno
1485220,Electronic,house
1485219,Electronic,house
1485218,Electronic,electronic
1485218,rock,rock
1485217,Electronic,house
1485216,Electronic,house
1485215,Electronic,house
1485214,Electronic,house
1485213,Electronic,house
1485212,Electronic,trance/techno
1485211,Electronic,house
1485210,Electronic,house
1485209,Electronic,house
1485208,Electronic,trance/techno
1485207,Electronic,electronic
1485206,Electronic,house
1485205,Electronic,house
1485204,Electronic,house
1485203,Pop,dance
1485197,Electronic,electronic
1485197,rock,rock
1485189,Other,jazz
1485185,Pop,dance
1485184,Electronic,house
1485183,Electronic,trance/techno
1485182,Electronic,house
1485180,rock,rock
1485177,Pop,dance
1485176,Pop,pop
1485176,Other,folk
1485174,Electronic,drum'n'bass
1485174,Electronic,drum'n'bass
1485173,Electronic,drum'n'bass
1485173,Electronic,drum'n'bass
1485171,Electronic,drum'n'bass
1485171,Electronic,drum'n'bass
1485168,rock,rock
1485160,Electronic,trance/techno
1485135,rock,rock
1485127,Electronic,house
1485124,Electronic,house
1485109,Electronic,house
1485107,Electronic,trance/techno
1485103,Other,blues
1485103,Other,blues
1485103,rock,rock
1485101,Other,blues
1485101,Other,blues
1485101,rock,rock
1485094,rock,rock
1485079,Electronic,psychedelic/acid/goa
1485079,Electronic,psychedelic/acid/goa
1485079,Electronic,trance/techno
1485077,Electronic,psychedelic/acid/goa
1485077,Electronic,psychedelic/acid/goa
1485076,Electronic,psychedelic/acid/goa
1485076,Electronic,psychedelic/acid/goa
1485076,Electronic,trance/techno
1485075,Electronic,psychedelic/acid/goa
1485075,Electronic,psychedelic/acid/goa
1485075,Electronic,trance/techno
1485073,Electronic,psychedelic/acid/goa
1485073,Electronic,psychedelic/acid/goa
1485071,Electronic,psychedelic/acid/goa
1485071,Electronic,psychedelic/acid/goa
1485070,Electronic,chillout/ambient
1485070,Electronic,trance/techno
1485070,Electronic,chillout/ambient
1485069,Electronic,psychedelic/acid/goa
1485069,Electronic,psychedelic/acid/goa
1485068,Electronic,psychedelic/acid/goa
1485068,Electronic,psychedelic/acid/goa
1485068,Electronic,trance/techno
1485067,Electronic,psychedelic/acid/goa
1485067,Electronic,psychedelic/acid/goa
1485067,Electronic,psychedelic/acid/goa
1485067,Electronic,trance/techno
1485066,Electronic,psychedelic/acid/goa
1485066,Electronic,psychedelic/acid/goa
1485063,Electronic,chillout/ambient
1485063,Electronic,chillout/ambient
1485063,Electronic,dubstep
1485058,Electronic,psychedelic/acid/goa
1485058,rock,rock
1485058,Electronic,trance/techno
1485056,Electronic,psychedelic/acid/goa
1485056,rock,rock
1485056,Electronic,trance/techno
1485054,Electronic,psychedelic/acid/goa
1485054,Electronic,psychedelic/acid/goa
1485054,Electronic,trance/techno
1485015,Electronic,trance/techno
1484954,Other,comedy
1484951,Other,blues
1484949,Other,blues
1484948,Other,country
1484947,rock,dark-rock
1484946,rock,dark-rock
1484945,Electronic,electronic
1484944,rock,dark-rock
1484936,Pop,pop
1484913,Electronic,electronic
1484911,Electronic,electronic
1484895,Electronic,drum'n'bass
1484895,Electronic,drum'n'bass
1484894,Electronic,drum'n'bass
1484894,Electronic,drum'n'bass
1484893,Electronic,house
1484892,Electronic,drum'n'bass
1484892,Electronic,drum'n'bass
1484891,Electronic,drum'n'bass
1484891,Electronic,drum'n'bass
1484890,Electronic,trance/techno
1484889,rock,hardcore
1484888,Hip-hop,hip-hop
1484888,Hip-hop,hip-hop
1484887,Electronic,house
1484886,Electronic,house
1484885,Pop,indie
1484885,rock,rock
1484884,Electronic,drum'n'bass
1484884,Electronic,drum'n'bass
1484883,Electronic,drum'n'bass
1484883,Electronic,drum'n'bass
1484882,Electronic,trance/techno
1484881,Electronic,trance/techno
1484880,Electronic,drum'n'bass
1484880,Electronic,drum'n'bass
1484879,Electronic,house
1484876,Electronic,house
1484875,rock,rock
1484874,Electronic,house
1484873,Electronic,trance/techno
1484872,Electronic,trance/techno
1484869,Other,folk
1484866,Electronic,electronic
1484860,rock,alternative
1484860,rock,rock
1484860,Pop,indie
1484860,rock,rock
1484858,Other,folk
1484858,rock,rock
1484855,rock,rock
1484854,Electronic,trance/techno
1484852,Electronic,trance/techno
1484850,Electronic,trance/techno
1484848,Electronic,trance/techno
1484846,rock,rock
1484845,rock,alternative
1484845,rock,rock
1484845,Pop,indie
1484845,rock,rock
1484843,Other,blues
1484841,rock,rock
1484830,rock,rock
1484782,Electronic,drum'n'bass
1484782,Electronic,drum'n'bass
1484780,Other,blues
1484777,Other,blues
1484771,rock,rock
1484769,Pop,pop
1484768,Electronic,trance/techno
1484756,rock,dark-rock
1484756,rock,dark-rock
1484746,Pop,pop
1484744,Electronic,house
1484743,Electronic,electronic
1484741,Hip-hop,funk
1484740,rock,rock
1484739,Hip-hop,hip-hop
1484739,Hip-hop,hip-hop
1484738,Electronic,electronic
1484737,Hip-hop,hip-hop
1484737,Hip-hop,hip-hop
1484736,Hip-hop,hip-hop
1484736,Hip-hop,hip-hop
1484735,Hip-hop,hip-hop
1484735,Hip-hop,hip-hop
1484734,Electronic,electronic
1484733,Electronic,electronic
1484732,Electronic,electronic
1484731,Electronic,electronic
1484730,Electronic,electronic
1484719,rock,rock
1484716,rock,dark-rock
1484716,rock,dark-rock
1484711,rock,rock
1484704,rock,dark-rock
1484704,rock,dark-rock
1484704,rock,dark-rock
1484702,Electronic,trance/techno
1484698,Electronic,trance/techno
1484697,rock,alternative
1484697,rock,rock
1484696,Electronic,trance/techno
1484693,Electronic,trance/techno
1484692,Electronic,trance/techno
1484690,Electronic,trance/techno
1484688,Electronic,trance/techno
1484684,Electronic,trance/techno
1484683,Electronic,trance/techno
1484677,rock,alternative
1484677,rock,dark-rock
1484677,rock,alternative
1484677,rock,rock
1484677,rock,dark-metal
1484677,rock,dark-rock
1484675,Electronic,trance/techno
1484673,Electronic,house
1484671,rock,rock
1484665,Electronic,trance/techno
1484659,Electronic,trance/techno
1484655,rock,hardcore
1484654,rock,hardcore
1484653,rock,hardcore
1484652,rock,hardcore
1484651,rock,hardcore
1484650,rock,hardcore
1484649,rock,hardcore
1484648,rock,hardcore
1484647,rock,hardcore
1484646,Electronic,drum'n'bass
1484646,Electronic,drum'n'bass
1484645,rock,hardcore
1484644,rock,hardcore
1484642,rock,hardcore
1484641,rock,hardcore
1484640,rock,hardcore
1484639,rock,hardcore
1484638,rock,hardcore
1484637,rock,hardcore
1484636,rock,hardcore
1484635,rock,hardcore
1484634,rock,hardcore
1484633,rock,hardcore
1484632,rock,hardcore
1484631,rock,hardcore
1484630,rock,hardcore
1484629,rock,hardcore
1484628,Pop,dance
1484627,rock,hardcore
1484626,Other,country
1484623,Pop,pop
1484623,Pop,dicso
1484613,rock,punk
1484613,rock,rock'n'roll
1484604,Pop,dance
1484604,Electronic,trance/techno
1484604,Electronic,house
1484598,Electronic,trance/techno
1484595,Pop,dance
1484594,Pop,dance
1484593,Electronic,trance/techno
1484592,Electronic,trance/techno
1484591,Electronic,trance/techno
1484590,Electronic,trance/techno
1484589,Electronic,trance/techno
1484588,Electronic,trance/techno
1484587,Electronic,trance/techno
1484586,Electronic,trance/techno
1484574,rock,dark-rock
1484574,rock,dark-rock
1484574,rock,dark-rock
1484574,rock,dark-rock
1484565,Pop,dance
1484561,rock,punk
1484561,rock,punk
1484560,Other,audiobook
1484557,Electronic,psychedelic/acid/goa
1484557,rock,rock
1484557,Electronic,trance/techno
1484553,Electronic,psychedelic/acid/goa
1484553,rock,rock
1484553,Electronic,trance/techno
1484552,Electronic,psychedelic/acid/goa
1484552,rock,rock
1484552,Electronic,trance/techno
1484551,Electronic,psychedelic/acid/goa
1484551,Electronic,psychedelic/acid/goa
1484545,rock,psychedelic-rock
1484545,rock,dark-rock
1484533,rock,dark-rock
1484529,Electronic,trance/techno
1484528,Hip-hop,hip-hop
1484528,Hip-hop,hip-hop
1484527,Hip-hop,rap
1484526,Electronic,trance/techno
1484525,Pop,dance
1484524,Electronic,trance/techno
1484523,Pop,dance
1484522,Electronic,electronic
1484518,Electronic,trance/techno
1484518,Electronic,trance/techno
1484518,Electronic,house
1484518,Electronic,house
1484518,Electronic,house
1484518,Electronic,electronic
1484514,Pop,dance
1484514,Electronic,electronic
1484509,rock,dark-rock
1484509,rock,dark-rock
1484509,rock,dark-rock
1484507,Hip-hop,hip-hop
1484507,Hip-hop,hip-hop
1484507,Hip-hop,funk
1484507,Hip-hop,rap
1484499,Electronic,drum'n'bass
1484499,Electronic,drum'n'bass
1484452,Electronic,electronic
1484452,Electronic,dubstep
1484452,Electronic,drum'n'bass
1484452,Electronic,drum'n'bass
1484452,Electronic,trance/techno
1484447,Pop,pop
1484447,Pop,dance
1484447,Electronic,house
1484445,rock,dark-metal
1484445,rock,dark-rock
1484435,Electronic,drum'n'bass
1484435,Electronic,drum'n'bass
1484435,Electronic,drum'n'bass
1484434,Electronic,drum'n'bass
1484434,Electronic,drum'n'bass
1484425,rock,hardcore
1484418,Electronic,trance/techno
1484417,rock,hardcore
1484416,Electronic,trance/techno
1484415,Electronic,trance/techno
1484414,rock,hardcore
1484413,Hip-hop,hip-hop
1484413,Hip-hop,hip-hop
1484412,Other,blues
1484412,Other,blues
1484412,rock,rock
1484402,Other,blues
1484402,Other,blues
1484402,rock,rock
1484401,Electronic,trance/techno
1484401,Electronic,house
1484401,Electronic,house
1484401,Electronic,trance/techno
1484401,Electronic,house
1484398,Pop,dance
1484385,rock,rock
1484381,Electronic,trance/techno
1484381,Electronic,trance/techno
1484381,Electronic,house
1484380,Electronic,house
1484380,Electronic,house
1484380,Electronic,house
1484379,Electronic,trance/techno
1484378,Electronic,trance/techno
1484377,Electronic,trance/techno
1484377,rock,rock
1484377,Electronic,house
